UTGDAG,SVFN,POSTNR,KAUPVERD,EINFLM,FERMETRAVERD,TEGUND
2022-01,0,105,64000000,"91,2",701754,Fjölbýli
2022-01,0,113,54000000,"89,4",604027,Fjölbýli
2022-01,1300,210,72000000,"115,7",622299,Fjölbýli
2022-01,1000,201,105000000,"129,5",810811,Fjölbýli
2021-12,0,101,50200000,"70,4",713068,Fjölbýli
2022-01,6000,600,42000000,"101,6",413386,Fjölbýli
2021-11,6000,603,33500000,"83,3",402161,Fjölbýli
2022-01,6000,600,81900000,"141,5",578799,Sérbýli
2022-01,0,111,32500000,"40,9",794621,Fjölbýli
2022-01,0,105,38900000,"56,1",693405,Fjölbýli
2022-01,0,101,46000000,"73,5",625850,Fjölbýli
2022-01,1000,201,47200000,"67,9",695140,Fjölbýli
2022-01,1000,201,71900000,"108,9",660239,Fjölbýli
2022-01,6000,600,41500000,"67,3",616642,Fjölbýli
2021-12,0,105,18000000,"46,7",385439,Fjölbýli
2021-12,4200,425,13500000,"130,0",103846,Sérbýli
2022-01,6515,604,64900000,"144,4",449446,Sérbýli
2022-01,0,101,49000000,"75,2",651596,Fjölbýli
2022-01,0,104,38000000,"39,9",952381,Fjölbýli
2022-01,1400,221,200000000,"356,4",561167,Einbýli
2022-01,0,105,59900000,"88,2",679138,Fjölbýli
2022-01,1300,225,86100000,"134,3",641102,Einbýli
2021-12,1000,200,91000000,"177,0",514124,Einbýli
2022-01,0,112,54500000,"83,2",655048,Fjölbýli
2022-01,1000,200,65400000,"104,4",626437,Fjölbýli
2022-01,1000,201,89900000,"129,4",694745,Fjölbýli
2022-01,1400,220,48000000,"71,0",676056,Fjölbýli
2022-01,8721,806,64000000,"234,7",272689,Einbýli
2022-01,1000,201,110000000,"178,5",616246,Einbýli
2021-12,8716,810,37900000,"62,7",604466,Fjölbýli
2021-12,2000,260,37000000,"108,4",341328,Fjölbýli
2022-01,0,105,49900000,"78,9",632446,Fjölbýli
2022-01,0,105,40500000,"61,6",657468,Fjölbýli
2021-11,2300,240,28897000,"90,4",319657,Fjölbýli
2022-01,2000,262,29500000,"106,9",275959,Fjölbýli
2021-12,3609,310,29000000,"106,0",273585,Einbýli
2022-01,0,105,41500000,"63,6",652516,Fjölbýli
2022-01,1300,210,170000000,"326,5",520674,Einbýli
2022-01,1604,270,89900000,"173,2",519053,Sérbýli
2022-01,1000,200,134500000,"205,3",655139,Einbýli
2022-01,7300,740,26500000,"110,0",240909,Fjölbýli
2021-12,0,109,46400000,"96,5",480829,Fjölbýli
2022-01,4200,400,28500000,"81,4",350123,Fjölbýli
2022-01,1000,203,60000000,"104,6",573614,Fjölbýli
2021-12,1300,210,62700000,"96,4",650415,Fjölbýli
2022-01,0,112,58900000,"101,6",579724,Fjölbýli
2022-01,0,101,55900000,"124,1",450443,Einbýli
2022-01,1300,210,143500000,"219,1",654952,Einbýli
2022-01,1300,210,174000000,"258,4",673375,Einbýli
2021-12,1400,221,52000000,"79,9",650814,Fjölbýli
2022-01,0,108,54000000,"72,7",742779,Fjölbýli
2022-01,8721,806,16000000,"459,9",34790,Annað
2022-01,0,105,54700000,"88,3",619479,Fjölbýli
2022-01,2000,230,55900000,"107,2",521455,Fjölbýli
2022-01,2000,230,39300000,"96,2",408524,Fjölbýli
2022-01,2000,230,55900000,"112,6",496448,Fjölbýli
2022-01,2000,230,57900000,"109,5",528767,Fjölbýli
2022-01,0,105,81000000,"140,4",576923,Fjölbýli
2022-01,0,104,60000000,"103,2",581395,Fjölbýli
2022-01,0,110,84500000,"156,5",539936,Fjölbýli
2021-12,1000,203,90800000,"160,1",567146,Fjölbýli
2022-01,8200,825,29500000,"143,1",206150,Einbýli
2022-01,1000,200,74900000,"165,1",453664,Sérbýli
2021-12,0,101,60900000,"123,3",493917,Fjölbýli
2022-01,1400,221,62900000,"92,7",678533,Fjölbýli
2022-01,0,104,87500000,"131,7",664389,Fjölbýli
2022-01,0,104,56500000,"96,9",583075,Fjölbýli
2022-01,1000,200,93500000,"195,8",477528,Fjölbýli
2022-01,4200,400,25800000,"78,3",329502,Fjölbýli
2021-12,8200,800,2500000,"38,2",65445,Annað
2022-01,1100,170,57000000,"89,0",640449,Fjölbýli
2022-01,0,108,42600000,"71,5",595804,Fjölbýli
2022-01,4100,415,59000000,"394,8",149443,Einbýli
2022-01,0,104,38400000,"75,1",511318,Fjölbýli
2022-01,0,101,71000000,"106,8",664794,Fjölbýli
2022-01,0,105,79900000,"133,2",599850,Fjölbýli
2022-01,1400,220,115000000,"302,7",379914,Einbýli
2022-01,8716,810,33900000,"55,0",616364,Fjölbýli
2022-01,1400,220,44900000,"102,3",438905,Fjölbýli
2022-01,0,109,45000000,"86,5",520231,Fjölbýli
2021-12,8716,810,48500000,"80,0",606250,Fjölbýli
2022-01,2000,230,70000000,"287,2",243733,Einbýli
2022-01,0,101,44500000,"54,7",813528,Fjölbýli
2022-01,8716,810,36900000,"63,1",584786,Fjölbýli
2022-01,1300,210,65000000,"84,6",768322,Fjölbýli
2022-01,0,105,42000000,"59,1",710660,Fjölbýli
2022-01,8716,810,60000000,"156,7",382897,Einbýli
2021-12,8200,800,56900000,"105,1",541389,Sérbýli
2021-12,8200,800,81600000,"214,6",380242,Einbýli
2022-01,6100,640,17000000,"59,0",288136,Fjölbýli
2022-01,6100,640,51500000,"263,6",195372,Sérbýli
2022-01,0,105,35316000,"43,6",810000,Fjölbýli
2022-01,0,105,32640000,"40,3",809926,Fjölbýli
2022-01,0,105,33048000,"40,8",810000,Fjölbýli
2022-01,0,105,39000000,"54,1",720887,Fjölbýli
2022-01,0,105,37020000,"45,7",810066,Fjölbýli
2022-01,0,105,34506000,"42,6",810000,Fjölbýli
2022-01,1604,270,70100000,"109,5",640183,Sérbýli
2022-01,0,105,34190000,"42,2",810190,Fjölbýli
2022-01,0,105,46280000,"56,0",826429,Fjölbýli
2022-01,0,101,55900000,"68,6",814869,Fjölbýli
2021-12,1400,221,56900000,"80,7",705081,Fjölbýli
2022-01,2000,260,54000000,"123,4",437601,Fjölbýli
2022-01,2000,230,34000000,"68,2",498534,Fjölbýli
2022-01,2000,230,60000000,"180,5",332410,Sérbýli
2022-01,2000,260,73500000,"182,6",402519,Einbýli
2022-01,2000,260,97500000,"250,6",389066,Einbýli
2022-01,1000,203,70000000,"126,5",553360,Fjölbýli
2022-01,0,109,106500000,"292,8",363730,Einbýli
2022-01,0,104,43500000,"65,0",669231,Fjölbýli
2022-01,0,110,120000000,"237,5",505263,Sérbýli
2021-12,7300,730,37500000,"213,3",175809,Einbýli
2022-01,1400,221,94000000,"168,4",558195,Sérbýli
2022-01,0,104,67400000,"123,7",544867,Fjölbýli
2022-01,1400,221,40800000,"60,2",677741,Fjölbýli
2022-01,1400,220,39000000,"76,1",512484,Fjölbýli
2022-01,0,110,55900000,"79,5",703145,Fjölbýli
2021-12,0,101,72900000,"78,5",928662,Fjölbýli
2021-12,1100,170,165000000,"200,1",824588,Fjölbýli
2022-01,0,110,52000000,"94,8",548523,Fjölbýli
2022-01,0,105,220000000,"308,1",714054,Fjölbýli
2022-01,3000,300,27029000,"47,8",565460,Fjölbýli
2022-01,1000,200,59000000,"60,0",983333,Einbýli
2022-01,0,101,35000000,"29,6",1182432,Fjölbýli
2021-12,0,104,48500000,"76,1",637319,Fjölbýli
2022-01,1000,201,52900000,"76,7",689700,Fjölbýli
2022-01,0,110,72000000,"113,3",635481,Sérbýli
2022-01,0,110,55000000,"106,4",516917,Fjölbýli
2022-01,0,111,71000000,"176,3",402723,Fjölbýli
2021-12,6100,640,29900000,"81,3",367774,Fjölbýli
2022-01,1604,270,73500000,"148,3",495617,Fjölbýli
2022-01,0,109,49000000,"91,0",538462,Fjölbýli
2022-01,1400,220,58000000,"90,9",638064,Fjölbýli
2022-01,8000,900,50500000,"212,0",238208,Einbýli
2022-01,0,101,96000000,"169,5",566372,Einbýli
2022-01,1400,220,47800000,"89,9",531702,Fjölbýli
2022-01,1400,220,124500000,"241,5",515528,Einbýli
2022-01,8716,810,54900000,"91,2",601974,Sérbýli
2022-01,8200,800,60500000,"120,1",503747,Sérbýli
2021-12,8200,800,35500000,"59,6",595638,Fjölbýli
2022-01,2000,260,47000000,"106,1",442978,Fjölbýli
2022-01,0,112,53200000,"87,5",608000,Fjölbýli
2022-01,5609,545,15800000,"115,4",136915,Sérbýli
2022-01,6000,600,60100000,"109,3",549863,Fjölbýli
2022-01,3609,310,44200000,"123,8",357027,Fjölbýli
2022-01,3709,350,39000000,"133,8",291480,Einbýli
2022-01,6000,603,27700000,"69,5",398561,Fjölbýli
2022-01,0,110,56500000,"120,5",468880,Fjölbýli
2022-01,1400,220,51500000,"92,9",554360,Fjölbýli
2021-11,1000,201,77990000,"119,2",654279,Fjölbýli
2022-01,1000,201,107000000,"175,5",609687,Fjölbýli
2022-01,0,105,73500000,"125,5",585657,Fjölbýli
2022-01,1300,210,165000000,"190,0",868421,Sérbýli
2022-01,0,105,122000000,"212,6",573848,Fjölbýli
2021-12,3714,360,48000000,"194,4",246914,Einbýli
2022-01,3714,355,28300000,"187,6",150853,Fjölbýli
2022-01,1400,220,100500000,"151,0",665563,Einbýli
2022-01,0,105,20500000,"48,5",422680,Fjölbýli
2021-12,0,105,56000000,"77,5",722581,Fjölbýli
2022-01,0,105,93500000,"153,6",608724,Fjölbýli
2022-01,0,107,54000000,"74,3",726783,Fjölbýli
2022-01,1000,201,48500000,"62,4",777244,Fjölbýli
2022-01,1604,270,100500000,"233,9",429671,Einbýli
2022-01,0,109,47300000,"84,3",561091,Fjölbýli
2022-01,0,101,55900000,"72,6",769972,Fjölbýli
2022-01,1300,210,57000000,"81,9",695971,Fjölbýli
2022-01,3000,300,26300000,"71,3",368864,Fjölbýli
2022-01,3000,300,79500000,"249,5",318637,Einbýli
2022-01,3000,300,62000000,"186,0",333333,Einbýli
2022-01,2000,262,33650000,"97,0",346907,Fjölbýli
2022-01,1300,210,150000000,"272,4",550661,Einbýli
2022-01,0,105,45000000,"75,2",598404,Fjölbýli
2022-01,1300,210,74000000,"119,3",620285,Fjölbýli
2022-01,0,111,92000000,"210,8",436433,Sérbýli
2022-01,1400,220,47900000,"88,2",543084,Fjölbýli
2022-01,2000,260,40500000,"75,1",539281,Fjölbýli
2022-01,2000,230,43000000,"165,8",259349,Fjölbýli
2022-01,1400,221,56000000,"105,9",528801,Fjölbýli
2022-01,0,101,19500000,"27,9",698925,Fjölbýli
2022-01,6000,600,39500000,"70,0",564286,Fjölbýli
2022-01,1300,210,88900000,"140,0",635000,Sérbýli
2022-01,0,111,48500000,"72,0",673611,Fjölbýli
2022-01,0,101,79900000,"123,3",648013,Fjölbýli
2022-01,6000,600,62000000,"146,0",424658,Sérbýli
2022-01,0,109,49900000,"98,1",508665,Fjölbýli
2022-01,1604,270,112500000,"253,1",444488,Einbýli
2022-01,1400,220,70000000,"160,4",436409,Fjölbýli
2022-01,0,104,95000000,"186,7",508838,Fjölbýli
2022-01,6000,600,96000000,"269,5",356215,Einbýli
2022-01,6000,600,20500000,"49,2",416667,Fjölbýli
2022-01,0,101,48400000,"58,4",828767,Fjölbýli
2022-01,1400,220,65900000,"102,2",644814,Fjölbýli
2022-01,0,108,45100000,"60,2",749169,Fjölbýli
2022-01,6000,603,30000000,"60,9",492611,Fjölbýli
2022-01,6000,600,45100000,"105,2",428707,Fjölbýli
2022-01,1604,270,49500000,"68,1",726872,Fjölbýli
2022-01,1400,220,119000000,"228,6",520560,Einbýli
2022-01,0,105,50000000,"74,8",668449,Fjölbýli
2022-01,0,104,79900000,"145,3",549897,Fjölbýli
2022-01,1000,201,90500000,"126,1",717684,Einbýli
2022-01,8717,815,77000000,"224,3",343290,Einbýli
2022-01,8716,810,113000000,"200,7",563029,Einbýli
2022-01,8716,810,42900000,"75,3",569721,Fjölbýli
2022-01,8716,810,41900000,"75,3",556441,Fjölbýli
2022-01,8716,810,47000000,"113,4",414462,Fjölbýli
2022-01,8000,900,38500000,"233,2",165094,Einbýli
2022-01,2000,260,91000000,"257,1",353948,Einbýli
2022-01,2000,260,70000000,"207,4",337512,Einbýli
2022-01,2000,230,32000000,"69,4",461095,Fjölbýli
2022-01,2000,260,28000000,"54,1",517560,Fjölbýli
2022-01,0,104,73900000,"111,1",665167,Fjölbýli
2022-01,1000,200,55000000,"115,8",474957,Fjölbýli
2022-01,1000,201,50200000,"69,8",719198,Fjölbýli
2022-01,0,101,42500000,"54,7",776965,Fjölbýli
2022-01,0,107,115000000,"187,6",613006,Fjölbýli
2022-01,1000,201,46400000,"54,6",849817,Fjölbýli
2022-01,1000,201,51500000,"75,0",686667,Fjölbýli
2022-01,0,104,65900000,"90,3",729790,Fjölbýli
2022-01,1000,200,51000000,"79,9",638298,Fjölbýli
2022-01,0,105,84000000,"140,6",597440,Fjölbýli
2022-01,6710,680,17000000,"94,0",180851,Sérbýli
2021-12,3609,310,13000000,"65,9",197269,Fjölbýli
2022-01,0,105,84500000,"133,5",632959,Fjölbýli
2022-01,1000,201,77900000,"133,5",583521,Fjölbýli
2022-01,6000,600,24500000,"78,5",312102,Fjölbýli
2022-01,1300,210,53000000,"73,4",722071,Fjölbýli
2022-01,0,103,45900000,"55,6",825540,Fjölbýli
2022-01,0,109,113500000,"275,8",411530,Einbýli
2022-01,6000,600,36000000,"128,0",281250,Fjölbýli
2022-01,0,109,47600000,"96,2",494802,Fjölbýli
2022-01,6000,600,46000000,"84,3",545670,Fjölbýli
2022-01,0,111,53000000,"109,8",482696,Fjölbýli
2022-01,3000,300,34437000,"60,9",565468,Fjölbýli
2022-01,8200,800,95000000,"218,6",434584,Einbýli
2022-01,1000,203,76200000,"124,9",610088,Fjölbýli
2021-12,4200,400,39900000,"99,7",400201,Einbýli
2022-01,0,107,85000000,"154,9",548741,Fjölbýli
2021-10,8200,800,30198000,"71,9",420000,Sérbýli
2021-12,8200,800,43000000,"100,4",428287,Sérbýli
2022-01,1000,201,85900000,"126,1",681205,Fjölbýli
2022-01,0,110,71500000,"125,3",570630,Fjölbýli
2021-11,5613,541,18000000,"286,8",62762,Fjölbýli
2022-01,2000,260,59000000,"177,0",333333,Sérbýli
2022-01,2000,260,30500000,"71,5",426573,Fjölbýli
2022-01,2300,240,39000000,"114,6",340314,Fjölbýli
2022-01,2300,240,68900000,"226,9",303658,Einbýli
2022-01,2000,230,41000000,"134,0",305970,Fjölbýli
2022-01,0,110,50900000,"107,0",475701,Fjölbýli
2021-12,1400,221,69900000,"91,5",763934,Sérbýli
2022-01,8200,800,61900000,"108,1",572618,Fjölbýli
2021-12,1400,220,53500000,"86,3",619930,Fjölbýli
2022-01,0,104,41000000,"61,9",662359,Fjölbýli
2022-01,1300,210,220000000,"337,6",651659,Einbýli
2022-01,6000,600,48000000,"91,3",525739,Fjölbýli
2022-01,0,109,47500000,"111,0",427928,Fjölbýli
2022-01,0,101,84900000,"103,5",820290,Fjölbýli
2022-01,0,108,54600000,"102,2",534247,Fjölbýli
2022-01,0,104,53500000,"89,1",600449,Fjölbýli
2022-01,0,101,70400000,"78,2",900256,Fjölbýli
2022-01,1400,221,67000000,"127,4",525903,Fjölbýli
2022-01,1400,220,44000000,"67,1",655738,Fjölbýli
2022-01,0,108,46800000,"87,9",532423,Fjölbýli
2022-01,0,103,65500000,"131,2",499238,Fjölbýli
2022-01,0,104,70900000,"109,2",649267,Fjölbýli
2022-01,8717,nan,60000000,"191,8",312826,Einbýli
2022-01,1000,200,55000000,"73,7",746269,Fjölbýli
2022-01,1400,220,83000000,"191,8",432742,Fjölbýli
2022-01,2000,260,35050000,"76,5",458170,Fjölbýli
2022-01,2000,260,47500000,"123,4",384927,Fjölbýli
2022-01,0,112,60550000,"110,8",546480,Fjölbýli
2022-01,6000,600,50000000,"158,5",315457,Fjölbýli
2022-01,8716,810,44000000,"98,2",448065,Fjölbýli
2022-01,2000,230,48500000,"171,3",283129,Sérbýli
2022-01,2300,240,40500000,"174,7",231826,Fjölbýli
2022-01,2300,240,68500000,"207,2",330598,Einbýli
2022-01,1300,210,54500000,"81,8",666259,Fjölbýli
2022-01,8716,810,37500000,"63,1",594295,Fjölbýli
2022-01,0,110,60000000,"93,9",638978,Fjölbýli
2022-01,1400,220,54000000,"99,6",542169,Fjölbýli
2022-01,6400,620,24000000,"96,1",249740,Fjölbýli
2022-01,1000,200,36200000,"56,8",637324,Fjölbýli
2022-01,0,109,97000000,"211,0",459716,Sérbýli
2022-01,1400,220,47000000,"84,6",555556,Fjölbýli
2022-01,0,104,73500000,"127,6",576019,Fjölbýli
2022-01,1300,210,52900000,"74,0",714865,Fjölbýli
2022-01,0,110,39000000,"64,8",601852,Fjölbýli
2022-01,0,112,75000000,"120,5",622407,Fjölbýli
2022-01,0,111,43000000,"80,0",537500,Fjölbýli
2022-01,0,112,55000000,"101,5",541872,Fjölbýli
2022-01,1604,270,40000000,"69,8",573066,Fjölbýli
2022-01,0,108,153000000,"264,0",579545,Einbýli
2022-01,0,101,43000000,"78,4",548469,Fjölbýli
2022-01,1300,210,85900000,"161,2",532878,Fjölbýli
2022-01,1000,200,54000000,"75,8",712401,Fjölbýli
2022-01,3716,341,44000000,"128,0",343750,Einbýli
2022-01,3714,360,39500000,"175,4",225200,Einbýli
2022-01,2000,233,23500000,"100,3",234297,Einbýli
2022-01,2300,240,45650000,"118,0",386864,Fjölbýli
2022-01,2510,250,40000000,"82,9",482509,Sérbýli
2022-01,2000,260,92100000,"230,0",400435,Einbýli
2022-01,1400,220,59500000,"96,2",618503,Sérbýli
2022-01,0,101,62000000,"92,8",668103,Fjölbýli
2022-01,0,110,50500000,"87,6",576484,Fjölbýli
2022-01,0,113,77800000,"154,5",503560,Sérbýli
2022-01,7400,701,23000000,"124,3",185036,Einbýli
2022-01,1400,221,136750000,"260,0",525962,Einbýli
2022-01,0,107,80000000,"129,1",619675,Fjölbýli
2022-01,0,111,55000000,"108,5",506912,Fjölbýli
2022-01,1300,210,85000000,"162,9",521793,Fjölbýli
2022-01,0,101,50000000,"65,9",758725,Fjölbýli
2022-01,0,113,111900000,"173,3",645701,Sérbýli
2022-01,1000,200,48300000,"82,9",582630,Fjölbýli
2022-01,0,108,79500000,"127,8",622066,Fjölbýli
2022-01,1300,210,149500000,"229,3",651984,Sérbýli
2022-01,0,105,59000000,"100,9",584737,Fjölbýli
2021-12,0,101,43500000,"59,1",736041,Fjölbýli
2022-01,6400,620,17900000,"103,1",173618,Fjölbýli
2022-01,0,109,51000000,"105,4",483871,Fjölbýli
2022-01,0,110,91180000,"134,5",677918,Fjölbýli
2022-01,0,104,84900000,"140,7",603412,Fjölbýli
2022-01,0,111,34000000,"62,3",545746,Fjölbýli
2022-01,0,101,22000000,"26,3",836502,Fjölbýli
2022-01,0,113,118000000,"203,4",580138,Einbýli
2022-01,0,113,68000000,"122,3",556010,Fjölbýli
2022-01,0,105,34000000,"53,5",635514,Fjölbýli
2022-01,1000,200,52900000,"84,8",623821,Fjölbýli
2022-01,1000,200,53900000,"80,8",667079,Fjölbýli
2022-01,1000,201,58500000,"92,1",635179,Fjölbýli
2022-01,0,109,47000000,"93,8",501066,Fjölbýli
2022-01,0,105,58000000,"79,4",730479,Fjölbýli
2022-01,1000,200,78000000,"122,5",636735,Fjölbýli
2022-01,0,112,49900000,"80,7",618340,Fjölbýli
2022-01,0,101,47000000,"63,3",742496,Fjölbýli
2022-01,8716,810,78500000,"178,8",439038,Einbýli
2022-01,1000,201,76500000,"120,6",634328,Fjölbýli
2022-01,1300,210,98500000,"144,2",683079,Fjölbýli
2022-01,0,105,56500000,"98,8",571862,Fjölbýli
2022-01,1000,200,90000000,"206,9",434993,Einbýli
2022-01,1000,203,58100000,"83,3",697479,Fjölbýli
2022-01,0,112,56000000,"114,6",488656,Fjölbýli
2022-01,1000,201,61200000,"77,2",792746,Fjölbýli
2022-01,1000,203,205000000,"340,6",601879,Einbýli
2022-01,7300,740,21000000,"67,5",311111,Fjölbýli
2022-01,7300,740,28000000,"172,4",162413,Einbýli
2022-01,0,108,57900000,"84,7",683589,Fjölbýli
2022-01,0,113,56000000,"86,6",646651,Fjölbýli
2022-01,7300,730,20888000,"125,4",166571,Fjölbýli
2022-01,0,104,16800000,"27,4",613139,Fjölbýli
2022-01,0,111,73000000,"128,2",569423,Sérbýli
2022-01,0,105,36000000,"42,7",843091,Fjölbýli
2022-01,1000,201,51900000,"66,8",776946,Fjölbýli
2022-01,1000,201,95000000,"130,4",728528,Fjölbýli
2022-01,1000,201,40900000,"54,9",744991,Fjölbýli
2022-01,1000,203,77900000,"135,0",577037,Fjölbýli
2022-01,2000,260,81000000,"232,3",348687,Einbýli
2021-12,0,101,189000000,"330,5",571861,Einbýli
2022-01,2000,262,37000000,"97,9",377937,Fjölbýli
2022-01,0,112,87600000,"161,4",542751,Sérbýli
2022-01,8716,810,15900000,"37,2",427419,Fjölbýli
2022-01,0,108,46500000,"52,1",892514,Fjölbýli
2022-01,0,112,65000000,"113,0",575221,Fjölbýli
2022-01,0,113,72900000,"122,6",594617,Fjölbýli
2022-01,1400,221,52300000,"87,1",600459,Fjölbýli
2022-01,6000,600,26600000,"95,3",279119,Fjölbýli
2022-01,6000,603,29500000,"58,7",502555,Fjölbýli
2022-01,0,110,94500000,"305,6",309228,Sérbýli
2022-01,6601,606,66500000,"145,5",457045,Sérbýli
2022-01,0,110,71000000,"122,3",580540,Fjölbýli
2022-01,3000,300,53000000,"192,7",275039,Einbýli
2021-12,2000,260,43500000,"88,4",492081,Fjölbýli
2022-01,2510,245,54000000,"183,4",294438,Einbýli
2022-01,2000,260,62000000,"177,5",349296,Einbýli
2022-01,2000,230,25000000,"62,4",400641,Fjölbýli
2022-01,1000,201,141700000,"229,4",617698,Einbýli
2022-01,2000,260,42000000,"74,3",565276,Fjölbýli
2022-01,0,112,54700000,"121,9",448728,Fjölbýli
2022-01,1000,200,53900000,"80,8",667079,Fjölbýli
2022-01,2510,251,46000000,"245,4",187449,Einbýli
2022-01,0,104,42100000,"43,6",965596,Fjölbýli
2022-01,0,112,57000000,"96,7",589452,Fjölbýli
2022-01,2510,250,49000000,"191,5",255875,Einbýli
2022-01,0,105,47000000,"117,5",400000,Fjölbýli
2022-01,0,105,37900000,"44,1",859410,Fjölbýli
2022-01,8200,800,36700000,"63,9",574335,Fjölbýli
2022-01,0,101,49000000,"80,9",605686,Fjölbýli
2022-01,0,104,40000000,"47,6",840336,Fjölbýli
2022-01,7300,740,29200000,"100,0",292000,Fjölbýli
2022-01,8200,800,43600000,"160,2",272160,Fjölbýli
2022-01,8200,800,45000000,"83,2",540865,Fjölbýli
2022-01,1000,200,58000000,"79,8",726817,Fjölbýli
2022-01,0,113,49900000,"65,2",765337,Fjölbýli
2022-01,0,110,42000000,"58,0",724138,Fjölbýli
2022-01,1400,220,87500000,"134,5",650558,Fjölbýli
2022-01,0,105,59950000,"78,3",765645,Fjölbýli
2022-01,1300,210,65900000,"83,5",789222,Fjölbýli
2022-01,2000,260,68900000,"156,2",441101,Sérbýli
2022-01,2000,230,68000000,"181,3",375069,Sérbýli
2022-01,2000,230,17000000,"42,9",396270,Fjölbýli
2022-01,0,113,62200000,"110,4",563406,Fjölbýli
2022-01,7400,710,19000000,"100,7",188679,Fjölbýli
2022-01,7400,700,30000000,"75,9",395257,Sérbýli
2022-01,6400,620,19400000,"57,8",335640,Fjölbýli
2022-01,6000,603,79500000,"172,0",462209,Einbýli
2022-01,6000,603,32000000,"60,9",525452,Fjölbýli
2022-01,8200,800,52900000,"114,9",460400,Fjölbýli
2022-01,1000,201,75000000,"126,2",594295,Fjölbýli
2021-11,8200,800,58900000,"102,5",574634,Fjölbýli
2022-01,1604,270,66500000,"109,7",606199,Fjölbýli
2022-01,0,104,51000000,"82,0",621951,Fjölbýli
2022-01,1000,203,80000000,"124,8",641026,Fjölbýli
2022-01,8710,845,49500000,"243,3",203453,Einbýli
2022-01,0,107,45500000,"66,3",686275,Fjölbýli
2022-01,0,113,63000000,"89,5",703911,Fjölbýli
2022-01,2000,260,41000000,"110,0",372727,Fjölbýli
2022-01,1000,200,65100000,"110,0",591818,Fjölbýli
2022-01,1300,210,70000000,"117,0",598291,Fjölbýli
2022-01,2000,230,60000000,"111,8",536673,Fjölbýli
2022-01,2510,251,36200000,"193,4",187177,Einbýli
2022-01,2000,230,34500000,"126,4",272943,Einbýli
2022-01,2510,250,37700000,"116,4",323883,Fjölbýli
2022-01,8000,900,40000000,"327,3",122212,Einbýli
2021-12,8401,785,11000000,"165,9",66305,Einbýli
2022-01,1400,221,72900000,"140,5",518861,Fjölbýli
